Date,Open,High,Low,Close,Adj Close,Volume
1993-05-13,44.375,44.375,44.0,44.03125,25.112659454345703,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,25.094829559326172,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,25.18395233154297,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,25.166126251220703,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,25.6829891204834,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,25.754287719726562,98200
1993-05-21,45.1875,45.25,44.71875,44.75,25.522584915161133,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,25.629526138305664,30500
1993-05-25,45.125,45.125,45.03125,45.03125,25.6829891204834,191800
1993-05-26,45.15625,45.625,45.125,45.59375,26.00379753112793,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,25.914697647094727,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,25.789928436279297,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,26.039445877075195,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,26.00379753112793,20300
1993-06-03,45.5,45.5,45.34375,45.4375,25.914697647094727,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,25.825586318969727,32000
1993-06-07,45.375,45.375,45.125,45.125,25.736474990844727,121400
1993-06-08,45.0,45.0,44.71875,44.71875,25.504762649536133,104500
1993-06-09,44.875,45.0625,44.8125,44.875,25.593870162963867,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,25.611709594726562,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,25.718647003173828,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,25.6829891204834,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,25.629526138305664,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,25.6829891204834,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,25.772098541259766,37400
1993-06-18,44.84375,44.84375,44.5,44.5,25.55988311767578,58500
1993-06-21,44.625,44.625,44.53125,44.59375,25.613725662231445,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,25.631669998168945,137500
1993-06-23,44.625,44.625,44.21875,44.21875,25.398324966430664,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,25.739377975463867,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,25.72142791748047,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,26.008609771728516,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,25.882972717285156,207500
1993-06-30,45.125,45.21875,45.0,45.0625,25.882972717285156,437600
1993-07-01,45.125,45.125,44.875,44.9375,25.81117057800293,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,25.667573928833008,285400
1993-07-06,44.625,44.75,44.15625,44.21875,25.398324966430664,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,25.470121383666992,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,25.7573184967041,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,25.829113006591797,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,25.81117057800293,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,25.793201446533203,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,25.882972717285156,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,25.775270462036133,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,25.703474044799805,216400
1993-07-19,44.75,44.75,44.59375,44.71875,25.685514450073242,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,25.7573184967041,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,25.739377975463867,142700
1993-07-22,44.75,44.8125,44.5,44.5,25.55988311767578,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,25.685514450073242,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,25.829113006591797,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,25.81117057800293,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,25.7573184967041,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,25.900924682617188,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,25.7573184967041,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,25.829113006591797,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,25.847063064575195,81600
1993-08-04,45.0,45.09375,44.875,45.0,25.847063064575195,434000
1993-08-05,45.0,45.0,44.84375,44.90625,25.793201446533203,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,25.829113006591797,402300
1993-08-09,45.09375,45.34375,45.0,45.21875,25.972715377807617,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,25.954763412475586,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,25.954763412475586,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,25.882972717285156,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,25.918855667114258,103500
1993-08-16,45.15625,45.5,45.15625,45.375,26.062461853027344,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,26.152212142944336,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,26.295795440673828,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,26.295795440673828,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,26.31376075744629,80700
1993-08-23,45.625,45.75,45.625,45.71875,26.2598876953125,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,26.547090530395508,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,26.565040588378906,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,26.582988739013672,120000
1993-08-27,46.15625,46.25,46.15625,46.25,26.565040588378906,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,26.67274284362793,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,26.744539260864258,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,26.708641052246094,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,26.61888885498047,472400
1993-09-03,46.3125,46.4375,46.25,46.375,26.6368408203125,630500
1993-09-07,46.375,46.4375,46.0,46.0625,26.457351684570312,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,26.367603302001953,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,26.421449661254883,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,26.654781341552734,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,26.67274284362793,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,26.565040588378906,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,26.6368408203125,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,26.529144287109375,54300
1993-09-17,45.875,45.90625,45.75,45.8125,26.47771644592285,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,26.260957717895508,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,26.170665740966797,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,26.387388229370117,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,26.531892776489258,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,26.45964241027832,53500
1993-09-27,46.125,46.28125,46.125,46.28125,26.748619079589844,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,26.694433212280273,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,26.60413360595703,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,26.549936294555664,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,26.676374435424805,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,26.712499618530273,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,26.676374435424805,436500
1993-10-06,46.1875,46.375,46.125,46.125,26.658313751220703,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,26.586076736450195,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,26.62220573425293,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,26.676374435424805,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,26.712499618530273,26200
1993-10-13,46.25,46.25,46.15625,46.21875,26.712499618530273,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,27.0556640625,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,27.200151443481445,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,27.12790870666504,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,26.929248809814453,880100
1993-10-20,46.75,46.75,46.5625,46.65625,26.965354919433594,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,26.929248809814453,56200
1993-10-22,46.65625,46.84375,46.375,46.375,26.80280113220215,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,26.87505340576172,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,26.85698127746582,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,26.87505340576172,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,27.073719024658203,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,27.073719024658203,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,27.145965576171875,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,27.12790870666504,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,26.784740447998047,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,26.49574851989746,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,26.62220573425293,363200
1993-11-08,46.09375,46.25,45.96875,46.125,26.658313751220703,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,26.676374435424805,246900
1993-11-10,46.15625,46.5,46.03125,46.5,26.87505340576172,46500
1993-11-11,46.5,46.625,46.34375,46.375,26.80280113220215,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,26.929248809814453,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,26.91118049621582,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,27.037612915039062,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.893102645874023,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,26.820859909057617,240800
1993-11-19,46.25,46.375,46.21875,46.3125,26.76667022705078,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,26.60413360595703,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,26.748619079589844,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,26.85698127746582,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,26.87505340576172,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,26.76667022705078,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,26.784740447998047,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,26.820859909057617,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.893102645874023,352000
1993-12-03,46.5,46.71875,46.5,46.71875,27.001483917236328,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,27.091772079467773,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,27.073719024658203,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,27.073719024658203,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,26.98341941833496,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,26.929248809814453,412900
1993-12-13,46.59375,46.875,46.53125,46.875,27.091772079467773,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.893102645874023,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,26.85698127746582,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,26.947296142578125,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,27.09539794921875,104700
1993-12-20,46.53125,46.65625,46.5,46.625,27.131763458251953,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,27.040828704833984,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,27.22269630432129,410300
1993-12-23,46.75,46.84375,46.6875,46.75,27.204500198364258,533800
1993-12-27,46.75,47.0,46.75,47.0,27.34998321533203,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,27.404529571533203,880600
1993-12-29,47.125,47.15625,47.0,47.03125,27.368165969848633,266700
1993-12-30,47.0,47.0,46.75,46.84375,27.259056091308594,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,27.113588333129883,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,27.040828704833984,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,27.149940490722656,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,27.204500198364258,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,27.204500198364258,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,27.368165969848633,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,27.695493698120117,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,27.640939712524414,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,27.550024032592773,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,27.477264404296875,244300
1994-01-14,47.375,47.5,47.375,47.40625,27.586368560791016,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,27.586368560791016,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,27.622764587402344,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,27.550024032592773,200800
1994-01-20,47.40625,47.5,47.375,47.46875,27.622764587402344,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,27.568195343017578,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,27.459089279174805,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,27.459089279174805,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,27.531824111938477,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,27.786420822143555,344500
1994-01-28,47.9375,48.03125,47.875,47.875,27.85914421081543,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,28.0591983795166,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,27.913694381713867,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,28.095556259155273,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,27.9682674407959,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,27.331790924072266,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,27.459089279174805,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,27.477264404296875,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,27.586368560791016,144600
1994-02-10,47.375,47.40625,47.0,47.0,27.34998321533203,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,27.440895080566406,519400
1994-02-14,47.0625,47.375,47.0,47.21875,27.477264404296875,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,27.622764587402344,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,27.604576110839844,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,27.440895080566406,342400
1994-02-18,47.1875,47.21875,46.75,46.875,27.277225494384766,313300
1994-02-22,47.0,47.34375,47.0,47.34375,27.550024032592773,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,27.477264404296875,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,27.113588333129883,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,27.240869522094727,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,27.240869522094727,333000
1994-03-01,46.8125,46.90625,46.375,46.625,27.131763458251953,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,27.16812515258789,581500
1994-03-03,46.625,46.625,46.4375,46.5625,27.09539794921875,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,27.16812515258789,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,27.313613891601562,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,27.204500198364258,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,27.331790924072266,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,27.113588333129883,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,27.259056091308594,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,27.295427322387695,345900
1994-03-15,47.0,47.09375,46.84375,46.875,27.277225494384766,748600
1994-03-16,46.9375,47.25,46.78125,47.25,27.495460510253906,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,27.495460510253906,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,27.489456176757812,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,27.416301727294922,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,27.489456176757812,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,27.47117042541504,698500
1994-03-24,46.75,46.84375,46.15625,46.375,27.141956329345703,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,26.885894775390625,100900
1994-03-28,46.0,46.0625,45.59375,46.0,26.922481536865234,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,26.392087936401367,338400
1994-03-30,45.125,45.25,44.46875,44.46875,26.026283264160156,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,26.099443435668945,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,25.69706916809082,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,26.22746467590332,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,26.22746467590332,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,26.35549545288086,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,26.15430450439453,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,26.26405143737793,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,26.22746467590332,1409200
1994-04-13,44.796875,44.90625,44.25,44.578125,26.090295791625977,364100
1994-04-14,44.5,44.828125,44.40625,44.59375,26.099443435668945,419900
1994-04-15,44.578125,44.78125,44.515625,44.59375,26.099443435668945,387300
1994-04-18,44.640625,44.765625,44.15625,44.296875,25.925689697265625,369100
1994-04-19,44.25,44.53125,43.984375,44.359375,25.962263107299805,472200
1994-04-20,44.40625,44.515625,44.078125,44.3125,25.934825897216797,508000
1994-04-21,44.5,44.96875,44.34375,44.90625,26.282323837280273,200300
1994-04-22,45.015625,45.046875,44.734375,44.859375,26.254901885986328,301800
1994-04-25,44.84375,45.359375,44.84375,45.328125,26.529239654541016,394600
1994-04-26,45.265625,45.34375,45.1875,45.28125,26.501813888549805,399000
1994-04-28,45.1875,45.25,44.8125,44.953125,26.309768676757812,287000
1994-04-29,44.875,45.15625,44.8125,45.09375,26.392087936401367,481900
1994-05-02,45.09375,45.71875,44.9375,45.375,26.55666732788086,275000
1994-05-03,45.390625,45.40625,45.0625,45.328125,26.529239654541016,183400
1994-05-04,45.421875,45.421875,45.078125,45.25,26.483516693115234,401900
1994-05-05,45.296875,45.375,45.1875,45.1875,26.44695281982422,659800
1994-05-06,44.96875,44.96875,44.59375,44.75,26.190889358520508,216300
1994-05-09,44.625,44.75,44.28125,44.359375,25.962263107299805,499300
1994-05-10,44.578125,44.84375,44.546875,44.703125,26.1634521484375,583400
1994-05-11,44.65625,44.71875,44.171875,44.296875,25.925689697265625,210600
1994-05-12,44.578125,44.625,44.40625,44.515625,26.053709030151367,305200
1994-05-13,44.640625,44.640625,44.296875,44.515625,26.053709030151367,321300
1994-05-16,44.609375,44.75,44.515625,44.53125,26.062864303588867,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,26.44695281982422,470200
1994-05-18,45.21875,45.6875,45.015625,45.515625,26.63898468017578,824800
1994-05-19,45.421875,45.859375,45.421875,45.734375,26.767013549804688,531000
1994-05-20,45.65625,45.6875,45.5,45.5625,26.66641616821289,370400
1994-05-23,45.515625,45.53125,45.34375,45.484375,26.620712280273438,262700
1994-05-24,45.609375,45.84375,45.609375,45.671875,26.730438232421875,549600
1994-05-25,45.5,45.828125,45.34375,45.796875,26.803604125976562,738200
1994-05-26,45.78125,45.9375,45.734375,45.828125,26.8218936920166,369600
1994-05-27,45.75,45.875,45.671875,45.875,26.84931182861328,162000
1994-05-31,45.734375,45.90625,45.65625,45.8125,26.81275177001953,160000
1994-06-01,45.703125,46.015625,45.5625,46.015625,26.931625366210938,200500
1994-06-02,46.046875,46.046875,45.890625,45.96875,26.90418815612793,55100
1994-06-03,46.0,46.390625,45.859375,46.234375,27.059648513793945,550400
1994-06-06,46.328125,46.46875,46.1875,46.21875,27.050506591796875,99300
1994-06-07,46.140625,46.21875,46.03125,46.15625,27.013917922973633,120600
1994-06-08,46.265625,46.265625,45.78125,45.78125,26.79444694519043,131900
1994-06-09,45.984375,46.03125,45.890625,46.03125,26.940773010253906,80500
1994-06-10,46.078125,46.203125,46.078125,46.109375,26.986486434936523,83100
1994-06-13,46.046875,46.1875,46.03125,46.171875,27.023075103759766,109700
1994-06-14,46.3125,46.546875,46.3125,46.53125,27.2333984375,161000
1994-06-15,46.546875,46.5625,46.3125,46.34375,27.1236629486084,142800
1994-06-16,46.34375,46.46875,46.296875,46.4375,27.178531646728516,44000
1994-06-17,46.15625,46.203125,45.8125,45.875,27.02682876586914,403800
1994-06-20,45.546875,45.625,45.4375,45.484375,26.79669189453125,137400
1994-06-21,45.453125,45.453125,44.90625,45.09375,26.566566467285156,139200
1994-06-22,45.21875,45.421875,45.171875,45.265625,26.667829513549805,279900
1994-06-23,45.34375,45.40625,44.9375,45.0,26.511327743530273,922500
1994-06-24,44.78125,44.78125,44.0,44.0625,25.959009170532227,353800
1994-06-27,44.234375,44.828125,44.015625,44.828125,26.41008186340332,371200
1994-06-28,44.84375,44.84375,44.25,44.609375,26.281192779541016,5382300
1994-06-29,44.671875,45.015625,44.625,44.75,26.364038467407227,311800
1994-06-30,44.828125,44.84375,44.3125,44.46875,26.198360443115234,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,26.25357437133789,406900
1994-07-05,44.65625,44.859375,44.515625,44.796875,26.39165687561035,112000
1994-07-06,44.625,44.8125,44.46875,44.734375,26.354848861694336,174800
1994-07-07,44.734375,44.921875,44.6875,44.921875,26.465307235717773,66700
1994-07-08,44.640625,44.984375,44.625,44.90625,26.456092834472656,148400
1994-07-11,44.9375,45.015625,44.53125,44.75,26.364038467407227,124000
1994-07-12,44.765625,44.828125,44.515625,44.8125,26.400863647460938,257300
1994-07-13,44.828125,45.03125,44.828125,44.890625,26.4468994140625,532700
1994-07-14,45.109375,45.46875,45.078125,45.375,26.732254028320312,494200
1994-07-15,45.34375,45.484375,45.328125,45.390625,26.74146270751953,49100
1994-07-18,45.390625,45.578125,45.390625,45.46875,26.78749656677246,72300
1994-07-19,45.546875,45.5625,45.375,45.375,26.732254028320312,609500
1994-07-20,45.40625,45.40625,45.0625,45.171875,26.61258316040039,185300
1994-07-21,45.171875,45.296875,45.078125,45.265625,26.667829513549805,86300
1994-07-22,45.375,45.40625,45.25,45.34375,26.713851928710938,151600
1994-07-25,45.359375,45.453125,45.3125,45.40625,26.750667572021484,120900
